439	33
3.0	9.0	27.0	0.0	0.0	0.0	8.0	64.0	512.0	0.0	0.0	0.0	2.0	4.0	8.0	1.0	1.0	1.0	1.0	1.0	1.0	0.64083	0.41066	0.26316	0.60606	0.36731	0.22261	0.45541	0.20740	0.09445	0.14676	0.02153	0.00316	5895.0
4.0	16.0	64.0	0.0	0.0	0.0	11.0	121.0	1331.0	0.0	0.0	0.0	6.0	36.0	216.0	0.0	0.0	0.0	1.0	1.0	1.0	0.32666	0.10671	0.03485	0.32385	0.10488	0.03396	0.51916	0.26953	0.13993	0.18906	0.03574	0.00675	3926.0
1.0	1.0	1.0	0.0	0.0	0.0	12.0	144.0	1728.0	0.0	0.0	0.0	3.0	9.0	27.0	1.0	1.0	1.0	2.0	4.0	8.0	0.42833	0.18346	0.07858	0.42801	0.18319	0.07841	0.85833	0.73673	0.63236	0.2214	0.04901	0.01085	2660.0
1.0	1.0	1.0	1.0	1.0	1.0	3.0	9.0	27.0	0.0	0.0	0.0	4.0	16.0	64.0	1.0	1.0	1.0	1.0	1.0	1.0	0.5275	0.27825	0.14678	0.52460	0.27520	0.14437	0.5675	0.32205	0.18276	0.44156	0.19497	0.08609	5382.0
2.0	4.0	8.0	1.0	1.0	1.0	4.0	16.0	64.0	0.0	0.0	0.0	3.0	9.0	27.0	1.0	1.0	1.0	1.0	1.0	1.0	0.34869	0.12158	0.04239	0.33727	0.11375	0.03836	0.46956	0.22049	0.10353	0.29527	0.08718	0.02574	4862.0
1.0	1.0	1.0	0.0	0.0	0.0	2.0	4.0	8.0	0.0	0.0	0.0	6.0	36.0	216.0	0.0	0.0	0.0	1.0	1.0	1.0	0.2225	0.04950	0.01101	0.23295	0.05426	0.01264	0.54416	0.29611	0.16113	0.20336	0.04135	0.00841	1472.0
1.0	1.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	5.0	25.0	125.0	1.0	1.0	1.0	2.0	4.0	8.0	0.19652	0.03862	0.00758	0.20883	0.04361	0.00910	0.49869	0.24869	0.12402	0.16872	0.02846	0.00480	1510.0
3.0	9.0	27.0	1.0	1.0	1.0	8.0	64.0	512.0	0.0	0.0	0.0	4.0	16.0	64.0	1.0	1.0	1.0	1.0	1.0	1.0	0.71916	0.51720	0.37195	0.65468	0.42861	0.28060	0.51916	0.26953	0.13993	0.14179	0.02010	0.00285	7605.0
1.0	1.0	1.0	0.0	0.0	0.0	2.0	4.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	0.31652	0.10018	0.03171	0.32411	0.10504	0.03404	0.45739	0.20920	0.09568	0.26088	0.06805	0.01775	1589.0
2.0	4.0	8.0	0.0	0.0	0.0	4.0	16.0	64.0	0.0	0.0	0.0	2.0	4.0	8.0	1.0	1.0	1.0	2.0	4.0	8.0	0.50583	0.25586	0.12942	0.48925	0.23937	0.11711	0.66583	0.44333	0.29518	0.15797	0.02495	0.00394	3204.0
4.0	16.0	64.0	1.0	1.0	1.0	10.0	100.0	1000.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	3.0	9.0	27.0	0.44	0.1936	0.08518	0.4394	0.19307	0.08483	0.88	0.7744	0.68147	0.3582	0.12830	0.04595	22.0
3.0	9.0	27.0	1.0	1.0	1.0	8.0	64.0	512.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.72083	0.51960	0.37454	0.66225	0.43858	0.29045	0.54541	0.29747	0.16225	0.13621	0.01855	0.00252	6883.0
2.0	4.0	8.0	0.0	0.0	0.0	5.0	25.0	125.0	0.0	0.0	0.0	6.0	36.0	216.0	0.0	0.0	0.0	1.0	1.0	1.0	0.52	0.27040	0.14060	0.51262	0.26278	0.13470	0.54125	0.29295	0.15856	0.16045	0.02574	0.00413	4714.0
4.0	16.0	64.0	0.0	0.0	0.0	9.0	81.0	729.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	4.0	8.0	0.63416	0.40216	0.25504	0.57263	0.32791	0.18777	0.845	0.71402	0.60335	0.05037	0.00253	0.00012	5010.0
2.0	4.0	8.0	1.0	1.0	1.0	5.0	25.0	125.0	0.0	0.0	0.0	3.0	9.0	27.0	1.0	1.0	1.0	2.0	4.0	8.0	0.62166	0.38646	0.24025	0.58461	0.34177	0.19980	0.77458	0.59997	0.46473	0.102	0.01040	0.00106	5260.0
3.0	9.0	27.0	1.0	1.0	1.0	9.0	81.0	729.0	0.0	0.0	0.0	2.0	4.0	8.0	1.0	1.0	1.0	2.0	4.0	8.0	0.62333	0.38854	0.24219	0.56506	0.31930	0.18042	0.8725	0.76125	0.66419	0.35758	0.12786	0.04572	4073.0
4.0	16.0	64.0	0.0	0.0	0.0	10.0	100.0	1000.0	0.0	0.0	0.0	2.0	4.0	8.0	1.0	1.0	1.0	2.0	4.0	8.0	0.56666	0.32111	0.18196	0.54609	0.29822	0.16285	0.80875	0.65407	0.52898	0.14304	0.02046	0.00292	4563.0
4.0	16.0	64.0	1.0	1.0	1.0	11.0	121.0	1331.0	0.0	0.0	0.0	6.0	36.0	216.0	0.0	0.0	0.0	1.0	1.0	1.0	0.325	0.10562	0.03432	0.32638	0.10652	0.03476	0.54541	0.29747	0.16225	0.17972	0.03230	0.00580	5629.0
4.0	16.0	64.0	1.0	1.0	1.0	11.0	121.0	1331.0	0.0	0.0	0.0	6.0	36.0	216.0	0.0	0.0	0.0	1.0	1.0	1.0	0.27833	0.07746	0.02156	0.24874	0.06187	0.01539	0.40458	0.16368	0.06622	0.37687	0.14203	0.05352	2277.0
3.0	9.0	27.0	1.0	1.0	1.0	7.0	49.0	343.0	0.0	0.0	0.0	2.0	4.0	8.0	1.0	1.0	1.0	1.0	1.0	1.0	0.75083	0.56375	0.42328	0.70645	0.49907	0.35256	0.655	0.42902	0.28101	0.21145	0.04471	0.00945	7592.0
1.0	1.0	1.0	1.0	1.0	1.0	2.0	4.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	4.0	8.0	0.26583	0.07066	0.01878	0.26452	0.06997	0.01850	0.68791	0.47322	0.32554	0.17599	0.03097	0.00545	2947.0
3.0	9.0	27.0	1.0	1.0	1.0	9.0	81.0	729.0	0.0	0.0	0.0	4.0	16.0	64.0	1.0	1.0	1.0	2.0	4.0	8.0	0.69666	0.48534	0.33812	0.65532	0.42945	0.28143	0.81041	0.65677	0.53226	0.14242	0.02028	0.00288	6203.0
1.0	1.0	1.0	0.0	0.0	0.0	3.0	9.0	27.0	0.0	0.0	0.0	2.0	4.0	8.0	1.0	1.0	1.0	1.0	1.0	1.0	0.26666	0.07111	0.01896	0.26387	0.06963	0.01837	0.535	0.28622	0.15313	0.21642	0.04683	0.01013	1851.0
3.0	9.0	27.0	1.0	1.0	1.0	8.0	64.0	512.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	0.70083	0.49116	0.34422	0.64457	0.41548	0.26781	0.53041	0.28134	0.14922	0.12251	0.01500	0.00183	6544.0
1.0	1.0	1.0	1.0	1.0	1.0	2.0	4.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	0.27916	0.07793	0.02175	0.26830	0.07198	0.01931	0.41	0.16809	0.06892	0.20522	0.04211	0.00864	3389.0
2.0	4.0	8.0	0.0	0.0	0.0	4.0	16.0	64.0	0.0	0.0	0.0	5.0	25.0	125.0	1.0	1.0	1.0	2.0	4.0	8.0	0.33583	0.11278	0.03787	0.32447	0.10528	0.03416	0.83625	0.69931	0.58480	0.22699	0.05152	0.01169	1471.0
3.0	9.0	27.0	1.0	1.0	1.0	7.0	49.0	343.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	0.74583	0.55626	0.41488	0.70519	0.49730	0.35069	0.71791	0.51540	0.37001	0.16666	0.02777	0.00462	6031.0
4.0	16.0	64.0	0.0	0.0	0.0	11.0	121.0	1331.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	4.0	8.0	0.46333	0.21467	0.09946	0.45705	0.20890	0.09548	0.68458	0.46865	0.32083	0.18595	0.03457	0.00642	3520.0
4.0	16.0	64.0	1.0	1.0	1.0	12.0	144.0	1728.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	2.0	4.0	8.0	0.43583	0.18995	0.08278	0.43557	0.18972	0.08263	0.925	0.85562	0.79145	0.19030	0.03621	0.00689	5170.0
1.0	1.0	1.0	0.0	0.0	0.0	2.0	4.0	8.0	0.0	0.0	0.0	4.0	16.0	64.0	1.0	1.0	1.0	1.0	1.0	1.0	0.18695	0.03495	0.00653	0.17787	0.03164	0.00562	0.43782	0.19169	0.08392	0.27775	0.07714	0.02142	1550.0
2.0	4.0	8.0	1.0	1.0	1.0	4.0	16.0	64.0	0.0	0.0	0.0	3.0	9.0	27.0	1.0	1.0	1.0	2.0	4.0	8.0	0.46333	0.21467	0.09946	0.45703	0.20888	0.09546	0.56916	0.32395	0.18438	0.16791	0.02819	0.00473	4367.0
1.0	1.0	1.0	0.0	0.0	0.0	2.0	4.0	8.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.27166	0.07380	0.02004	0.30365	0.09220	0.02799	0.73833	0.54513	0.40249	0.04540	0.00206	9.36279	1712.0
1.0	1.0	1.0	1.0	1.0	1.0	3.0	9.0	27.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	4.0	8.0	0.4725	0.22325	0.10548	0.464	0.21529	0.09989	0.81	0.65610	0.53144	0.12688	0.01609	0.00204	5892.0
4.0	16.0	64.0	0.0	0.0	0.0	12.0	144.0	1728.0	0.0	0.0	0.0	5.0	25.0	125.0	1.0	1.0	1.0	1.0	1.0	1.0	0.31416	0.09870	0.03100	0.33143	0.10984	0.03640	0.62583	0.39166	0.24511	0.10075	0.01015	0.00102	3940.0
2.0	4.0	8.0	0.0	0.0	0.0	4.0	16.0	64.0	0.0	0.0	0.0	2.0	4.0	8.0	1.0	1.0	1.0	1.0	1.0	1.0	0.63166	0.39900	0.25203	0.59408	0.35293	0.20967	0.72916	0.53168	0.38768	0.3265	0.10660	0.03480	4400.0
4.0	16.0	64.0	1.0	1.0	1.0	10.0	100.0	1000.0	0.0	0.0	0.0	4.0	16.0	64.0	1.0	1.0	1.0	2.0	4.0	8.0	0.55	0.30250	0.16637	0.52968	0.28056	0.14861	0.80041	0.64066	0.51280	0.12437	0.01546	0.00192	7359.0
2.0	4.0	8.0	1.0	1.0	1.0	5.0	25.0	125.0	0.0	0.0	0.0	2.0	4.0	8.0	1.0	1.0	1.0	2.0	4.0	8.0	0.58166	0.33833	0.19679	0.55747	0.31077	0.17324	0.68583	0.47036	0.32259	0.29602	0.08763	0.02594	5728.0
4.0	16.0	64.0	1.0	1.0	1.0	10.0	100.0	1000.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	2.0	4.0	8.0	0.56166	0.31546	0.17718	0.53915	0.29068	0.15672	0.7075	0.50055	0.35414	0.29603	0.08763	0.02594	5875.0
3.0	9.0	27.0	1.0	1.0	1.0	9.0	81.0	729.0	0.0	0.0	0.0	5.0	25.0	125.0	1.0	1.0	1.0	1.0	1.0	1.0	0.59916	0.35900	0.21510	0.57197	0.32715	0.18712	0.66875	0.44722	0.29908	0.15422	0.02378	0.00366	8167.0
2.0	4.0	8.0	1.0	1.0	1.0	5.0	25.0	125.0	0.0	0.0	0.0	6.0	36.0	216.0	0.0	0.0	0.0	1.0	1.0	1.0	0.6	0.36	0.21599	0.56690	0.32138	0.18219	0.45625	0.20816	0.09497	0.08397	0.00705	0.00059	8294.0
4.0	16.0	64.0	0.0	0.0	0.0	10.0	100.0	1000.0	0.0	0.0	0.0	6.0	36.0	216.0	0.0	0.0	0.0	1.0	1.0	1.0	0.50666	0.25671	0.13006	0.49872	0.24872	0.12404	0.48333	0.23361	0.11291	0.25808	0.06660	0.01719	5217.0
2.0	4.0	8.0	1.0	1.0	1.0	6.0	36.0	216.0	0.0	0.0	0.0	3.0	9.0	27.0	1.0	1.0	1.0	1.0	1.0	1.0	0.7825	0.61230	0.47912	0.72097	0.51980	0.37476	0.59208	0.35056	0.20756	0.11381	0.01295	0.00147	6211.0
4.0	16.0	64.0	0.0	0.0	0.0	11.0	121.0	1331.0	0.0	0.0	0.0	6.0	36.0	216.0	0.0	0.0	0.0	1.0	1.0	1.0	0.32916	0.10835	0.03566	0.32448	0.10528	0.03416	0.50208	0.25208	0.12656	0.22449	0.05039	0.01131	3663.0
1.0	1.0	1.0	1.0	1.0	1.0	12.0	144.0	1728.0	0.0	0.0	0.0	6.0	36.0	216.0	0.0	0.0	0.0	1.0	1.0	1.0	0.26583	0.07066	0.01878	0.23611	0.05574	0.01316	0.44125	0.19470	0.08591	0.40734	0.16593	0.06759	1749.0
2.0	4.0	8.0	1.0	1.0	1.0	5.0	25.0	125.0	0.0	0.0	0.0	5.0	25.0	125.0	1.0	1.0	1.0	1.0	1.0	1.0	0.56416	0.31828	0.17956	0.55112	0.30373	0.16739	0.52333	0.27387	0.14332	0.13681	0.01871	0.00256	7639.0
3.0	9.0	27.0	1.0	1.0	1.0	8.0	64.0	512.0	0.0	0.0	0.0	4.0	16.0	64.0	1.0	1.0	1.0	1.0	1.0	1.0	0.70666	0.49937	0.35289	0.65277	0.42612	0.27816	0.59041	0.34859	0.20581	0.07711	0.00594	0.00045	7713.0
2.0	4.0	8.0	0.0	0.0	0.0	5.0	25.0	125.0	0.0	0.0	0.0	6.0	36.0	216.0	0.0	0.0	0.0	1.0	1.0	1.0	0.6025	0.36300	0.21871	0.57197	0.32715	0.18712	0.62666	0.39271	0.24609	0.12065	0.01455	0.00175	5805.0
1.0	1.0	1.0	0.0	0.0	0.0	2.0	4.0	8.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.415	0.17222	0.07147	0.39835	0.15868	0.06321	0.37583	0.14125	0.05308	0.41790	0.17464	0.07298	1913.0
2.0	4.0	8.0	1.0	1.0	1.0	3.0	9.0	27.0	0.0	0.0	0.0	5.0	25.0	125.0	1.0	1.0	1.0	2.0	4.0	8.0	0.60166	0.36200	0.21780	0.57006	0.32497	0.18525	0.69416	0.48186	0.33449	0.1163	0.01352	0.00157	8362.0
2.0	4.0	8.0	0.0	0.0	0.0	5.0	25.0	125.0	0.0	0.0	0.0	6.0	36.0	216.0	0.0	0.0	0.0	2.0	4.0	8.0	0.52083	0.27126	0.14128	0.50062	0.25062	0.12547	0.9225	0.85100	0.78505	0.13495	0.01821	0.00245	3409.0
2.0	4.0	8.0	0.0	0.0	0.0	5.0	25.0	125.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	2.0	4.0	8.0	0.54916	0.30158	0.16562	0.53283	0.28391	0.15127	0.73	0.53289	0.38901	0.18345	0.03365	0.00617	4401.0
3.0	9.0	27.0	1.0	1.0	1.0	7.0	49.0	343.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	4.0	8.0	0.6675	0.44555	0.29740	0.62312	0.38828	0.24194	0.7625	0.58140	0.44332	0.09392	0.00882	0.00082	7410.0
1.0	1.0	1.0	1.0	1.0	1.0	2.0	4.0	8.0	0.0	0.0	0.0	5.0	25.0	125.0	1.0	1.0	1.0	1.0	1.0	1.0	0.34333	0.11787	0.04047	0.35162	0.12364	0.04347	0.63458	0.40269	0.25554	0.20584	0.04237	0.00872	4154.0
4.0	16.0	64.0	1.0	1.0	1.0	12.0	144.0	1728.0	0.0	0.0	0.0	3.0	9.0	27.0	1.0	1.0	1.0	1.0	1.0	1.0	0.3325	0.11055	0.03675	0.34216	0.11707	0.04005	0.62541	0.39114	0.24462	0.18409	0.03388	0.00623	5267.0
3.0	9.0	27.0	0.0	0.0	0.0	8.0	64.0	512.0	0.0	0.0	0.0	5.0	25.0	125.0	1.0	1.0	1.0	1.0	1.0	1.0	0.7	0.48999	0.34299	0.65973	0.43524	0.28714	0.76125	0.57950	0.44114	0.08396	0.00704	0.00059	4661.0
4.0	16.0	64.0	0.0	0.0	0.0	10.0	100.0	1000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	0.31916	0.10186	0.03251	0.32132	0.10325	0.03317	0.62375	0.38906	0.24267	0.17661	0.03119	0.00550	3331.0
1.0	1.0	1.0	1.0	1.0	1.0	2.0	4.0	8.0	0.0	0.0	0.0	2.0	4.0	8.0	1.0	1.0	1.0	2.0	4.0	8.0	0.31916	0.10186	0.03251	0.33394	0.11151	0.03724	0.50875	0.25882	0.13167	0.14117	0.01993	0.00281	3922.0
3.0	9.0	27.0	1.0	1.0	1.0	8.0	64.0	512.0	0.0	0.0	0.0	5.0	25.0	125.0	1.0	1.0	1.0	1.0	1.0	1.0	0.76416	0.58395	0.44623	0.6894	0.47527	0.32765	0.5875	0.34515	0.20277	0.16853	0.02840	0.00478	7350.0
1.0	1.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	6.0	36.0	216.0	0.0	0.0	0.0	1.0	1.0	1.0	0.19652	0.03862	0.00758	0.21212	0.04499	0.00954	0.65173	0.42476	0.27683	0.14536	0.02113	0.00307	1098.0
1.0	1.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.15083	0.02275	0.00343	0.15088	0.02276	0.00343	0.48291	0.23320	0.11262	0.22326	0.04984	0.01112	1321.0
